time,entry,sl,tp,trailing_sl,risk_pips,spread,exit_price,exit_time,status,exit_rr,exit_type,balance_before,risk_amount,risky_ticks,profit,balance_after,withdrawal,total_withdrawn,investment,total_invested,total_equity,direction,duration,pips
2025-02-19 13:25:00+00:00,6122.1,6121.4,6123.500000000002,,0.7,0.5,6121.4,2025-02-19 13:30:00+00:00,loss,-1.0,SL,"$7,453.06",$372.65,0.7000000000007276,$-372.65,"$7,080.41",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,530.41",bullish,0 days 00:05:00,-0.7000000000007276
2025-02-19 15:35:00+00:00,6123.7,6127.8,6115.499999999999,6126.750000000001,4.1,0.4,6126.750000000001,2025-02-19 16:05:00+00:00,loss,-0.7439024390245904,TSL,"$7,080.41",$354.02,4.100000000000364,$-263.36,"$6,817.05",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,267.05",bearish,0 days 00:30:00,-3.0500000000010914
2025-02-19 16:25:00+00:00,6130.6,6129.1,6133.6,6136.35,1.5,0.4,6136.35,2025-02-19 17:10:00+00:00,win,3.8333333333333335,TSL,"$6,817.05",$340.85,1.5,"$1,306.60","$8,123.65",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,573.65",bullish,0 days 00:45:00,5.75
2025-02-19 17:35:00+00:00,6129.5,6128.8,6130.9,6131.75,0.7,0.4,6131.75,2025-02-19 17:45:00+00:00,win,3.2142857142865497,TSL,"$8,123.65",$406.18,0.6999999999998181,"$1,305.59","$9,429.24",$0.00,"$3,450.00",$0.00,"$10,000.00","$12,879.24",bullish,0 days 00:10:00,2.25
2025-02-19 18:15:00+00:00,6129.5,6127.0,6134.5,6135.35,2.5,0.4,6135.35,2025-02-19 18:50:00+00:00,win,2.3400000000001455,TSL,"$9,429.24",$471.46,2.5,"$1,103.22","$10,532.46",$0.00,"$3,450.00",$0.00,"$10,000.00","$13,982.46",bullish,0 days 00:35:00,5.850000000000364
2025-02-20 04:05:00+00:00,6129.8,6129.2,6131.000000000001,6131.099999999999,0.6,0.5,6131.099999999999,2025-02-20 04:30:00+00:00,win,2.16666666666414,TSL,"$10,532.46",$526.62,0.6000000000003638,"$1,141.02","$11,623.48",$50.00,"$3,500.00",$0.00,"$10,000.00","$15,123.48",bullish,0 days 00:25:00,1.2999999999992724
2025-02-20 05:05:00+00:00,6130.0,6129.2,6131.6,6130.4,0.8,0.7,6130.4,2025-02-20 05:30:00+00:00,win,0.49999999999943157,TSL,"$11,623.48",$581.17,0.8000000000001819,$290.59,"$11,864.06",$50.00,"$3,550.00",$0.00,"$10,000.00","$15,414.06",bullish,0 days 00:25:00,0.3999999999996362
2025-02-20 06:05:00+00:00,6129.5,6128.8,6130.9,,0.7,0.5,6128.8,2025-02-20 06:10:00+00:00,loss,-1.0,SL,"$11,864.06",$593.20,0.6999999999998181,$-593.20,"$11,220.86",$50.00,"$3,600.00",$0.00,"$10,000.00","$14,820.86",bullish,0 days 00:05:00,-0.6999999999998181
2025-02-20 12:00:00+00:00,6129.8,6128.6,6132.2,6129.800000000001,1.2,0.5,6129.800000000001,2025-02-20 12:05:00+00:00,win,7.57912251477555e-13,TSL,"$11,220.86",$561.04,1.199999999999818,$0.00,"$11,170.86",$50.00,"$3,650.00",$0.00,"$10,000.00","$14,820.86",bullish,0 days 00:05:00,9.094947017729282e-13
2025-02-20 12:15:00+00:00,6129.3,6128.6,6130.7,,0.7,0.5,6128.6,2025-02-20 12:25:00+00:00,loss,-1.0,SL,"$11,170.86",$558.54,0.6999999999998181,$-558.54,"$10,612.32",$0.00,"$3,650.00",$0.00,"$10,000.00","$14,262.32",bullish,0 days 00:10:00,-0.6999999999998181
2025-02-20 12:30:00+00:00,6129.5,6128.6,6131.299999999999,6130.650000000001,0.9,0.5,6130.650000000001,2025-02-20 12:35:00+00:00,win,1.2777777777789006,TSL,"$10,612.32",$530.62,0.8999999999996362,$678.01,"$11,240.33",$50.00,"$3,700.00",$0.00,"$10,000.00","$14,940.33",bullish,0 days 00:05:00,1.1500000000005457
2025-02-20 13:35:00+00:00,6130.3,6129.2,6132.500000000001,6130.95,1.1,0.5,6130.95,2025-02-20 13:45:00+00:00,win,0.5909090909085648,TSL,"$11,240.33",$562.02,1.1000000000003638,$332.10,"$11,522.43",$50.00,"$3,750.00",$0.00,"$10,000.00","$15,272.43",bullish,0 days 00:10:00,0.6499999999996362
2025-02-20 13:55:00+00:00,6130.5,6129.2,6133.1,6132.85,1.3,0.5,6132.85,2025-02-20 14:20:00+00:00,win,1.8076923076923346,TSL,"$11,522.43",$576.12,1.300000000000182,"$1,041.45","$12,463.88",$100.00,"$3,850.00",$0.00,"$10,000.00","$16,313.88",bullish,0 days 00:25:00,2.350000000000364
2025-02-20 14:55:00+00:00,6113.0,6108.5,6122.0,,4.5,0.4,6108.5,2025-02-20 15:00:00+00:00,loss,-1.0,SL,"$12,463.88",$623.19,4.5,$-623.19,"$11,790.68",$50.00,"$3,900.00",$0.00,"$10,000.00","$15,690.68",bullish,0 days 00:05:00,-4.5
2025-02-20 15:05:00+00:00,6101.5,6092.3,6119.9,6096.0,9.2,0.4,6096.0,2025-02-20 15:45:00+00:00,loss,-0.5978260869565336,TSL,"$11,790.68",$589.53,9.199999999999818,$-352.44,"$11,388.24",$50.00,"$3,950.00",$0.00,"$10,000.00","$15,338.24",bullish,0 days 00:40:00,-5.5
2025-02-20 20:20:00+00:00,6116.2,6111.0,6126.599999999999,6116.6,5.2,0.4,6116.6,2025-02-21 04:45:00+00:00,win,0.07692307692318455,TSL,"$11,388.24",$569.41,5.199999999999818,$43.80,"$11,382.04",$50.00,"$4,000.00",$0.00,"$10,000.00","$15,382.04",bullish,0 days 08:25:00,0.4000000000005457
2025-02-21 05:20:00+00:00,6115.6,6116.4,6114.000000000002,,0.8,0.5,6116.4,2025-02-21 05:25:00+00:00,loss,-1.0,SL,"$11,382.04",$569.10,0.7999999999992724,$-569.10,"$10,812.94",$0.00,"$4,000.00",$0.00,"$10,000.00","$14,812.94",bearish,0 days 00:05:00,-0.7999999999992724
2025-02-21 05:45:00+00:00,6116.3,6117.4,6114.100000000001,6117.049999999999,1.1,0.5,6117.049999999999,2025-02-21 06:05:00+00:00,loss,-0.6818181818176933,TSL,"$10,812.94",$540.65,1.0999999999994543,$-368.62,"$10,444.32",$0.00,"$4,000.00",$0.00,"$10,000.00","$14,444.32",bearish,0 days 00:20:00,-0.7499999999990905
2025-02-21 06:15:00+00:00,6117.8,6118.4,6116.600000000001,,0.6,0.5,6118.4,2025-02-21 06:20:00+00:00,loss,-1.0,SL,"$10,444.32",$522.22,0.5999999999994543,$-522.22,"$9,922.10",$0.00,"$4,000.00",$0.00,"$10,000.00","$13,922.10",bearish,0 days 00:05:00,-0.5999999999994543
2025-02-21 06:55:00+00:00,6120.3,6121.3,6118.3,,1.0,0.5,6121.3,2025-02-21 07:00:00+00:00,loss,-1.0,SL,"$9,922.10",$496.11,1.0,$-496.11,"$9,426.00",$0.00,"$4,000.00",$0.00,"$10,000.00","$13,426.00",bearish,0 days 00:05:00,-1.0
2025-02-21 08:10:00+00:00,6118.8,6120.0,6116.400000000001,6117.6,1.2,0.5,6117.6,2025-02-21 08:25:00+00:00,win,1.0,TSL,"$9,426.00",$471.30,1.199999999999818,$471.30,"$9,897.30",$0.00,"$4,000.00",$0.00,"$10,000.00","$13,897.30",bearish,0 days 00:15:00,1.199999999999818
2025-02-21 08:35:00+00:00,6118.6,6120.0,6115.800000000001,,1.4,0.5,6120.0,2025-02-21 08:40:00+00:00,loss,-1.0,SL,"$9,897.30",$494.86,1.3999999999996362,$-494.86,"$9,402.43",$0.00,"$4,000.00",$0.00,"$10,000.00","$13,402.43",bearish,0 days 00:05:00,-1.3999999999996362
2025-02-21 09:35:00+00:00,6121.3,6122.4,6119.100000000001,,1.1,0.5,6122.4,2025-02-21 09:40:00+00:00,loss,-1.0,SL,"$9,402.43",$470.12,1.0999999999994543,$-470.12,"$8,932.31",$0.00,"$4,000.00",$0.00,"$10,000.00","$12,932.31",bearish,0 days 00:05:00,-1.0999999999994543
2025-02-21 16:40:00+00:00,6090.4,6091.6,6087.999999999998,6082.9000000000015,1.2,0.4,6082.9000000000015,2025-02-21 16:55:00+00:00,win,6.249999999994695,TSL,"$8,932.31",$446.62,1.2000000000007276,"$2,791.35","$11,673.66",$50.00,"$4,050.00",$0.00,"$10,000.00","$15,723.66",bearish,0 days 00:15:00,7.499999999998181
2025-02-21 19:15:00+00:00,6037.9,6040.1,6033.499999999998,6018.9000000000015,2.2,0.4,6018.9000000000015,2025-02-21 19:30:00+00:00,win,8.636363636359953,TSL,"$11,673.66",$583.68,2.2000000000007276,"$5,040.90","$16,414.56",$300.00,"$4,350.00",$0.00,"$10,000.00","$20,764.56",bearish,0 days 00:15:00,18.99999999999818
2025-02-21 20:35:00+00:00,6023.1,6025.6,6018.1,6021.05,2.5,0.4,6021.05,2025-02-21 20:50:00+00:00,win,0.8200000000000728,TSL,"$16,414.56",$820.73,2.5,$673.00,"$16,737.55",$350.00,"$4,700.00",$0.00,"$10,000.00","$21,437.55",bearish,0 days 00:15:00,2.050000000000182
2025-02-24 00:50:00+00:00,6039.9,6041.6,6036.499999999998,6039.950000000001,1.7,0.5,6039.950000000001,2025-02-24 01:05:00+00:00,loss,-0.029411764706511762,TSL,"$16,737.55",$836.88,1.7000000000007276,$-24.61,"$16,412.94",$300.00,"$5,000.00",$0.00,"$10,000.00","$21,412.94",bearish,0 days 00:15:00,-0.050000000001091394
2025-02-24 01:35:00+00:00,6036.9,6035.8,6039.0999999999985,6037.1500000000015,1.1,0.5,6037.1500000000015,2025-02-24 01:50:00+00:00,win,0.22727272727449366,TSL,"$16,412.94",$820.65,1.0999999999994543,$186.51,"$16,299.45",$300.00,"$5,300.00",$0.00,"$10,000.00","$21,599.45",bullish,0 days 00:15:00,0.250000000001819
2025-02-24 02:00:00+00:00,6037.1,6035.8,6039.700000000001,6042.449999999999,1.3,0.5,6042.449999999999,2025-02-24 03:15:00+00:00,win,4.11538461538292,TSL,"$16,299.45",$814.97,1.300000000000182,"$3,353.93","$19,203.38",$450.00,"$5,750.00",$0.00,"$10,000.00","$24,953.38",bullish,0 days 01:15:00,5.349999999998545
2025-02-24 03:40:00+00:00,6043.1,6044.1,6041.1,,1.0,0.5,6044.1,2025-02-24 03:45:00+00:00,loss,-1.0,SL,"$19,203.38",$960.17,1.0,$-960.17,"$17,843.21",$400.00,"$6,150.00",$0.00,"$10,000.00","$23,993.21",bearish,0 days 00:05:00,-1.0
2025-02-24 04:05:00+00:00,6045.4,6046.2,6043.799999999999,,0.8,0.5,6046.2,2025-02-24 04:10:00+00:00,loss,-1.0,SL,"$17,843.21",$892.16,0.8000000000001819,$-892.16,"$16,651.05",$300.00,"$6,450.00",$0.00,"$10,000.00","$23,101.05",bearish,0 days 00:05:00,-0.8000000000001819
2025-02-24 04:55:00+00:00,6045.6,6046.2,6044.4000000000015,6045.5,0.6,0.5,6045.5,2025-02-24 05:00:00+00:00,win,0.16666666666742458,TSL,"$16,651.05",$832.55,0.5999999999994543,$138.76,"$16,489.81",$300.00,"$6,750.00",$0.00,"$10,000.00","$23,239.81",bearish,0 days 00:05:00,0.1000000000003638
2025-02-24 05:30:00+00:00,6045.6,6046.8,6043.200000000001,,1.2,0.5,6046.8,2025-02-24 05:35:00+00:00,loss,-1.0,SL,"$16,489.81",$824.49,1.199999999999818,$-824.49,"$15,415.32",$250.00,"$7,000.00",$0.00,"$10,000.00","$22,415.32",bearish,0 days 00:05:00,-1.199999999999818
2025-02-24 07:00:00+00:00,6046.1,6046.8,6044.700000000001,6045.25,0.7,0.5,6045.25,2025-02-24 07:05:00+00:00,win,1.2142857142865495,TSL,"$15,415.32",$770.77,0.6999999999998181,$935.93,"$16,051.24",$300.00,"$7,300.00",$0.00,"$10,000.00","$23,351.24",bearish,0 days 00:05:00,0.8500000000003638
2025-02-24 07:45:00+00:00,6038.6,6042.2,6031.4000000000015,,3.6,0.5,6042.2,2025-02-24 07:55:00+00:00,loss,-1.0,SL,"$16,051.24",$802.56,3.5999999999994543,$-802.56,"$14,998.68",$250.00,"$7,550.00",$0.00,"$10,000.00","$22,548.68",bearish,0 days 00:10:00,-3.5999999999994543
2025-02-24 08:00:00+00:00,6041.2,6042.6,6038.399999999999,6031.300000000001,1.4,0.7,6031.300000000001,2025-02-24 08:20:00+00:00,win,7.071428571424906,TSL,"$14,998.68",$749.93,1.4000000000005457,"$5,303.11","$19,801.79",$500.00,"$8,050.00",$0.00,"$10,000.00","$27,851.79",bearish,0 days 00:20:00,9.899999999998727
2025-02-24 08:40:00+00:00,6032.4,6030.4,6036.4,6050.6,2.0,0.5,6050.6,2025-02-24 09:30:00+00:00,win,9.100000000000364,TSL,"$19,801.79",$990.09,2.0,"$9,009.81","$27,911.60",$900.00,"$8,950.00",$0.00,"$10,000.00","$36,861.60",bullish,0 days 00:50:00,18.200000000000728
2025-02-24 10:55:00+00:00,6046.9,6044.6,6051.499999999998,,2.3,0.5,6044.6,2025-02-24 11:00:00+00:00,loss,-1.0,SL,"$27,911.60","$1,395.58",2.2999999999992724,"$-1,395.58","$25,716.02",$800.00,"$9,750.00",$0.00,"$10,000.00","$35,466.02",bullish,0 days 00:05:00,-2.2999999999992724
2025-02-24 11:05:00+00:00,6045.4,6044.4,6047.4,6046.1,1.0,0.5,6046.1,2025-02-24 11:10:00+00:00,win,0.7000000000007276,TSL,"$25,716.02","$1,285.80",1.0,$900.06,"$25,816.08",$800.00,"$10,550.00",$0.00,"$10,000.00","$36,366.08",bullish,0 days 00:05:00,0.7000000000007276
2025-02-24 12:20:00+00:00,6044.1,6045.2,6041.9000000000015,6044.25,1.1,0.5,6044.25,2025-02-24 12:30:00+00:00,loss,-0.1363636363633733,TSL,"$25,816.08","$1,290.80",1.0999999999994543,$-176.02,"$24,890.06",$750.00,"$11,300.00",$0.00,"$10,000.00","$36,190.06",bearish,0 days 00:10:00,-0.1499999999996362
2025-02-24 12:50:00+00:00,6042.4,6040.4,6046.4,6045.2,2.0,0.5,6045.2,2025-02-24 13:30:00+00:00,win,1.400000000000091,TSL,"$24,890.06","$1,244.50",2.0,"$1,742.30","$25,832.37",$800.00,"$12,100.00",$0.00,"$10,000.00","$37,932.37",bullish,0 days 00:40:00,2.800000000000182
2025-02-24 13:45:00+00:00,6047.6,6048.2,6046.4000000000015,6047.699999999999,0.6,0.5,6047.699999999999,2025-02-24 13:55:00+00:00,loss,-0.16666666666439292,TSL,"$25,832.37","$1,291.62",0.5999999999994543,$-215.27,"$24,867.10",$750.00,"$12,850.00",$0.00,"$10,000.00","$37,717.10",bearish,0 days 00:10:00,-0.09999999999854481
2025-02-24 14:35:00+00:00,6037.4,6046.4,6019.4,6003.6,9.0,0.4,6003.6,2025-02-24 15:10:00+00:00,win,3.7555555555554747,TSL,"$24,867.10","$1,243.35",9.0,"$4,669.49","$28,586.59",$950.00,"$13,800.00",$0.00,"$10,000.00","$42,386.59",bearish,0 days 00:35:00,33.79999999999927
2025-02-24 16:45:00+00:00,6019.2,6022.6,6012.399999999999,,3.4,0.4,6022.6,2025-02-24 16:50:00+00:00,loss,-1.0,SL,"$28,586.59","$1,429.33",3.4000000000005457,"$-1,429.33","$26,307.26",$850.00,"$14,650.00",$0.00,"$10,000.00","$40,957.26",bearish,0 days 00:05:00,-3.4000000000005457
2025-02-24 17:25:00+00:00,6028.9,6031.9,6022.9,6031.1,3.0,0.4,6031.1,2025-02-24 17:35:00+00:00,loss,-0.7333333333335759,TSL,"$26,307.26","$1,315.36",3.0,$-964.60,"$24,592.66",$750.00,"$15,400.00",$0.00,"$10,000.00","$39,992.66",bearish,0 days 00:10:00,-2.2000000000007276
2025-02-24 20:00:00+00:00,6016.6,6012.6,6024.6,,4.0,0.4,6012.6,2025-02-24 20:05:00+00:00,loss,-1.0,SL,"$24,592.66","$1,229.63",4.0,"$-1,229.63","$22,713.03",$650.00,"$16,050.00",$0.00,"$10,000.00","$38,763.03",bullish,0 days 00:05:00,-4.0
2025-02-24 21:15:00+00:00,5996.4,5998.4,5992.4,5995.8,2.0,0.5,5995.8,2025-02-24 23:00:00+00:00,win,0.29999999999972715,TSL,"$22,713.03","$1,135.65",2.0,$340.70,"$22,403.72",$650.00,"$16,700.00",$0.00,"$10,000.00","$39,103.72",bearish,0 days 01:45:00,0.5999999999994543
2025-02-25 00:30:00+00:00,5997.5,6000.0,5992.5,,2.5,0.5,6000.0,2025-02-25 00:40:00+00:00,loss,-1.0,SL,"$22,403.72","$1,120.19",2.5,"$-1,120.19","$20,733.53",$550.00,"$17,250.00",$0.00,"$10,000.00","$37,983.53",bearish,0 days 00:10:00,-2.5
2025-02-25 05:05:00+00:00,5998.5,5999.2,5997.1,,0.7,0.5,5999.2,2025-02-25 05:10:00+00:00,loss,-1.0,SL,"$20,733.53","$1,036.68",0.6999999999998181,"$-1,036.68","$19,246.86",$450.00,"$17,700.00",$0.00,"$10,000.00","$36,946.86",bearish,0 days 00:05:00,-0.6999999999998181
2025-02-25 05:30:00+00:00,5999.0,6000.2,5996.6,,1.2,0.5,6000.2,2025-02-25 05:45:00+00:00,loss,-1.0,SL,"$19,246.86",$962.34,1.199999999999818,$-962.34,"$17,884.52",$400.00,"$18,100.00",$0.00,"$10,000.00","$35,984.52",bearish,0 days 00:15:00,-1.199999999999818
2025-02-25 06:15:00+00:00,6000.3,6001.0,5998.900000000001,5998.049999999999,0.7,0.5,5998.049999999999,2025-02-25 06:30:00+00:00,win,3.2142857142878487,TSL,"$17,884.52",$894.23,0.6999999999998181,"$2,874.30","$20,258.81",$500.00,"$18,600.00",$0.00,"$10,000.00","$38,858.81",bearish,0 days 00:15:00,2.2500000000009095
2025-02-25 09:05:00+00:00,5982.5,5973.6,6000.299999999999,5974.250000000001,8.9,0.5,5974.250000000001,2025-02-25 09:45:00+00:00,loss,-0.9269662921347671,TSL,"$20,258.81","$1,012.94",8.899999999999636,$-938.96,"$18,869.85",$450.00,"$19,050.00",$0.00,"$10,000.00","$37,919.85",bullish,0 days 00:40:00,-8.24999999999909
2025-02-25 13:25:00+00:00,5994.3,5997.6,5987.7,,3.3,0.5,5997.6,2025-02-25 13:30:00+00:00,loss,-1.0,SL,"$18,869.85",$943.49,3.300000000000182,$-943.49,"$17,576.36",$350.00,"$19,400.00",$0.00,"$10,000.00","$36,976.36",bearish,0 days 00:05:00,-3.300000000000182
2025-02-25 13:35:00+00:00,5997.3,5999.8,5992.3,5989.95,2.5,0.5,5989.95,2025-02-25 14:25:00+00:00,win,2.9400000000001456,TSL,"$17,576.36",$878.82,2.5,"$2,583.72","$19,660.08",$500.00,"$19,900.00",$0.00,"$10,000.00","$39,560.08",bearish,0 days 00:50:00,7.350000000000364
2025-02-25 14:35:00+00:00,5992.3,5996.3,5984.3,5968.5,4.0,0.4,5968.5,2025-02-25 14:55:00+00:00,win,5.9500000000000455,TSL,"$19,660.08",$983.00,4.0,"$5,848.87","$24,758.96",$750.00,"$20,650.00",$0.00,"$10,000.00","$45,408.96",bearish,0 days 00:20:00,23.800000000000182
2025-02-25 16:10:00+00:00,5934.7,5931.6,5940.899999999999,5932.35,3.1,0.4,5932.35,2025-02-25 16:15:00+00:00,loss,-0.7580645161289896,TSL,"$24,758.96","$1,237.95",3.0999999999994543,$-938.44,"$23,170.51",$650.00,"$21,300.00",$0.00,"$10,000.00","$44,470.51",bullish,0 days 00:05:00,-2.3499999999994543
2025-02-25 16:20:00+00:00,5934.7,5932.4,5939.3,,2.3,0.4,5932.4,2025-02-25 16:25:00+00:00,loss,-1.0,SL,"$23,170.51","$1,158.53",2.300000000000182,"$-1,158.53","$21,411.99",$600.00,"$21,900.00",$0.00,"$10,000.00","$43,311.99",bullish,0 days 00:05:00,-2.300000000000182
2025-02-25 18:10:00+00:00,5975.6,5980.1,5966.6,5962.05,4.5,0.4,5962.05,2025-02-25 18:35:00+00:00,win,3.0111111111111515,TSL,"$21,411.99","$1,070.60",4.5,"$3,223.69","$23,935.68",$700.00,"$22,600.00",$0.00,"$10,000.00","$46,535.68",bearish,0 days 00:25:00,13.550000000000182
2025-02-25 23:25:00+00:00,5974.2,5975.4,5971.8,5975.199999999999,1.2,0.5,5975.199999999999,2025-02-25 23:30:00+00:00,loss,-0.8333333333327018,TSL,"$23,935.68","$1,196.78",1.199999999999818,$-997.32,"$22,338.36",$600.00,"$23,200.00",$0.00,"$10,000.00","$45,538.36",bearish,0 days 00:05:00,-0.9999999999990905
2025-02-26 01:55:00+00:00,5971.0,5972.2,5968.6,5969.6,1.2,0.5,5969.6,2025-02-26 02:10:00+00:00,win,1.1666666666665404,TSL,"$22,338.36","$1,116.92",1.199999999999818,"$1,303.07","$22,991.43",$650.00,"$23,850.00",$0.00,"$10,000.00","$46,841.43",bearish,0 days 00:15:00,1.3999999999996362
2025-02-26 02:25:00+00:00,5973.2,5975.2,5969.2,,2.0,0.5,5975.2,2025-02-26 02:35:00+00:00,loss,-1.0,SL,"$22,991.43","$1,149.57",2.0,"$-1,149.57","$21,291.86",$550.00,"$24,400.00",$0.00,"$10,000.00","$45,691.86",bearish,0 days 00:10:00,-2.0
2025-02-26 02:45:00+00:00,5974.0,5975.2,5971.6,,1.2,0.5,5975.2,2025-02-26 02:50:00+00:00,loss,-1.0,SL,"$21,291.86","$1,064.59",1.199999999999818,"$-1,064.59","$19,727.27",$500.00,"$24,900.00",$0.00,"$10,000.00","$44,627.27",bearish,0 days 00:05:00,-1.199999999999818
2025-02-26 06:45:00+00:00,5982.0,5980.8,5984.4,5981.200000000001,1.2,0.5,5981.200000000001,2025-02-26 07:00:00+00:00,loss,-0.6666666666661614,TSL,"$19,727.27",$986.36,1.199999999999818,$-657.58,"$18,619.69",$450.00,"$25,350.00",$0.00,"$10,000.00","$43,969.69",bullish,0 days 00:15:00,-0.7999999999992724
2025-02-26 07:05:00+00:00,5981.5,5980.4,5983.700000000001,5983.349999999999,1.1,0.7,5983.349999999999,2025-02-26 07:30:00+00:00,win,1.6818181818171296,TSL,"$18,619.69",$930.98,1.1000000000003638,"$1,565.75","$19,685.44",$500.00,"$25,850.00",$0.00,"$10,000.00","$45,535.44",bullish,0 days 00:25:00,1.8499999999994543
2025-02-26 08:25:00+00:00,5983.2,5980.4,5988.8,,2.8,0.5,5980.4,2025-02-26 08:45:00+00:00,loss,-1.0,SL,"$19,685.44",$984.27,2.800000000000182,$-984.27,"$18,301.17",$400.00,"$26,250.00",$0.00,"$10,000.00","$44,551.17",bullish,0 days 00:20:00,-2.800000000000182
2025-02-26 08:50:00+00:00,5981.7,5980.4,5984.3,5989.25,1.3,0.5,5989.25,2025-02-26 09:20:00+00:00,win,5.807692307691635,TSL,"$18,301.17",$915.06,1.300000000000182,"$5,314.38","$22,965.54",$650.00,"$26,900.00",$0.00,"$10,000.00","$49,865.54",bullish,0 days 00:30:00,7.550000000000182
2025-02-26 12:55:00+00:00,5983.5,5980.4,5989.700000000001,5987.749999999999,3.1,0.5,5987.749999999999,2025-02-26 13:40:00+00:00,win,1.3709677419350297,TSL,"$22,965.54","$1,148.28",3.100000000000364,"$1,574.25","$23,839.79",$700.00,"$27,600.00",$0.00,"$10,000.00","$51,439.79",bullish,0 days 00:45:00,4.2499999999990905
2025-02-26 13:55:00+00:00,5983.0,5980.4,5988.200000000001,5981.299999999999,2.6,0.5,5981.299999999999,2025-02-26 14:10:00+00:00,loss,-0.6538461538463421,TSL,"$23,839.79","$1,191.99",2.600000000000364,$-779.38,"$22,410.42",$650.00,"$28,250.00",$0.00,"$10,000.00","$50,660.42",bullish,0 days 00:15:00,-1.7000000000007276
2025-02-26 14:15:00+00:00,5981.2,5980.4,5982.8,,0.8,0.5,5980.4,2025-02-26 14:20:00+00:00,loss,-1.0,SL,"$22,410.42","$1,120.52",0.8000000000001819,"$-1,120.52","$20,739.90",$550.00,"$28,800.00",$0.00,"$10,000.00","$49,539.90",bullish,0 days 00:05:00,-0.8000000000001819
2025-02-26 15:05:00+00:00,5995.0,5997.5,5990.0,,2.5,0.4,5997.5,2025-02-26 15:10:00+00:00,loss,-1.0,SL,"$20,739.90","$1,036.99",2.5,"$-1,036.99","$19,252.90",$450.00,"$29,250.00",$0.00,"$10,000.00","$48,502.90",bearish,0 days 00:05:00,-2.5
2025-02-26 19:45:00+00:00,5958.8,5963.5,5949.400000000001,5951.049999999999,4.7,0.4,5951.049999999999,2025-02-26 20:05:00+00:00,win,1.6489361702130232,TSL,"$19,252.90",$962.65,4.699999999999818,"$1,587.34","$20,340.24",$500.00,"$29,750.00",$0.00,"$10,000.00","$50,090.24",bearish,0 days 00:20:00,7.7500000000009095
2025-02-26 21:25:00+00:00,5970.2,5985.5,5939.599999999999,5979.75,15.3,1.0,5979.75,2025-02-26 21:55:00+00:00,loss,-0.6241830065359522,TSL,"$20,340.24","$1,017.01",15.300000000000182,$-634.80,"$19,255.44",$450.00,"$30,200.00",$0.00,"$10,000.00","$49,455.44",bearish,0 days 00:30:00,-9.550000000000182
2025-02-26 23:00:00+00:00,5978.2,5981.8,5970.999999999999,5966.400000000001,3.6,0.5,5966.400000000001,2025-02-26 23:30:00+00:00,win,3.2777777777772443,TSL,"$19,255.44",$962.77,3.600000000000364,"$3,155.75","$21,811.19",$600.00,"$30,800.00",$0.00,"$10,000.00","$52,611.19",bearish,0 days 00:30:00,11.799999999999272
2025-02-27 05:55:00+00:00,5980.7,5984.1,5973.899999999999,,3.4,0.5,5984.1,2025-02-27 06:15:00+00:00,loss,-1.0,SL,"$21,811.19","$1,090.56",3.4000000000005457,"$-1,090.56","$20,220.63",$500.00,"$31,300.00",$0.00,"$10,000.00","$51,520.63",bearish,0 days 00:20:00,-3.4000000000005457
2025-02-27 08:35:00+00:00,5988.0,5990.4,5983.200000000001,,2.4,0.5,5990.4,2025-02-27 08:40:00+00:00,loss,-1.0,SL,"$20,220.63","$1,011.03",2.399999999999636,"$-1,011.03","$18,759.60",$450.00,"$31,750.00",$0.00,"$10,000.00","$50,509.60",bearish,0 days 00:05:00,-2.399999999999636
2025-02-27 09:05:00+00:00,5991.3,5995.0,5983.900000000001,5994.35,3.7,0.7,5994.35,2025-02-27 09:25:00+00:00,loss,-0.824324324324414,TSL,"$18,759.60",$937.98,3.699999999999818,$-773.20,"$17,636.40",$350.00,"$32,100.00",$0.00,"$10,000.00","$49,736.40",bearish,0 days 00:20:00,-3.050000000000182
2025-02-27 13:15:00+00:00,5997.2,5999.0,5993.599999999999,,1.8,0.5,5999.0,2025-02-27 13:20:00+00:00,loss,-1.0,SL,"$17,636.40",$881.82,1.800000000000182,$-881.82,"$16,454.58",$300.00,"$32,400.00",$0.00,"$10,000.00","$48,854.58",bearish,0 days 00:05:00,-1.800000000000182
2025-02-27 13:25:00+00:00,5995.7,5999.8,5987.499999999999,,4.1,0.5,5999.8,2025-02-27 13:45:00+00:00,loss,-1.0,SL,"$16,454.58",$822.73,4.100000000000364,$-822.73,"$15,381.85",$250.00,"$32,650.00",$0.00,"$10,000.00","$48,031.85",bearish,0 days 00:20:00,-4.100000000000364
2025-02-27 13:50:00+00:00,5977.7,5999.8,5933.499999999999,5968.650000000001,22.1,0.5,5968.650000000001,2025-02-27 15:20:00+00:00,win,0.40950226244339927,TSL,"$15,381.85",$769.09,22.100000000000364,$314.95,"$15,446.80",$250.00,"$32,900.00",$0.00,"$10,000.00","$48,346.80",bearish,0 days 01:30:00,9.049999999999272
